,gender,age,income,career,dec,attr,sinc,intel,fun,amb,like
2016,0,28.0,52186.0,Professor and Government Official,1,8.0,5.0,6.0,3.0,7.0,7.0
2017,0,28.0,52186.0,Professor and Government Official,0,4.0,6.0,7.0,7.0,5.0,5.0
2019,0,28.0,52186.0,Professor and Government Official,1,8.0,7.0,8.0,7.0,7.0,7.0
2022,0,28.0,52186.0,Professor and Government Official,1,7.0,7.0,7.0,6.0,6.0,7.0
2026,0,31.0,55080.0,professor,0,9.0,7.0,7.0,7.0,7.0,7.0
2027,0,31.0,55080.0,professor,0,8.0,5.0,8.0,8.0,8.0,7.0
2028,0,31.0,55080.0,professor,0,6.0,6.0,7.0,6.0,6.0,7.0
2030,0,31.0,55080.0,professor,0,8.0,7.0,6.0,7.0,6.0,7.0
2033,0,31.0,55080.0,professor,1,7.0,7.0,8.0,8.0,8.0,7.0
2035,0,31.0,55080.0,professor,1,9.0,9.0,9.0,9.0,9.0,9.0
2036,0,31.0,55080.0,professor,0,5.0,6.0,9.0,6.0,9.0,8.0
2040,0,28.0,,international development work,0,4.0,5.0,5.0,1.0,3.0,2.0
2041,0,28.0,,international development work,0,3.0,7.0,7.0,4.0,6.0,6.0
2042,0,28.0,,international development work,0,8.0,6.0,8.0,7.0,7.0,6.0
2043,0,28.0,,international development work,0,9.0,7.0,8.0,8.0,7.0,9.0
2044,0,28.0,,international development work,1,9.0,8.0,7.0,7.0,6.0,8.0
2045,0,28.0,,international development work,0,7.0,5.0,7.0,8.0,7.0,7.5
2046,0,28.0,,international development work,0,6.0,8.0,8.0,5.0,7.0,7.0
2047,0,28.0,,international development work,0,8.0,5.0,5.0,4.0,6.0,4.0
2048,0,28.0,,international development work,0,6.0,4.0,6.0,6.0,5.0,5.0
2049,0,28.0,,international development work,0,6.0,3.0,6.0,5.0,4.0,3.0
2050,0,28.0,,international development work,0,6.0,3.0,7.0,4.0,5.0,4.0
2052,0,28.0,,international development work,0,3.0,8.0,8.0,3.0,7.0,4.0
2054,0,28.0,,international development work,0,7.0,8.0,7.0,6.0,7.0,7.0
2055,0,28.0,,international development work,1,8.0,7.0,8.0,9.0,6.0,9.0
2056,0,27.0,,professor,0,6.0,7.0,7.0,6.0,8.0,6.0
2058,0,27.0,,professor,0,6.0,8.0,7.0,7.0,7.0,6.0
2059,0,27.0,,professor,1,8.0,8.0,8.0,8.0,9.0,8.0
2061,0,27.0,,professor,0,7.0,8.0,7.0,7.0,6.0,
2063,0,27.0,,professor,1,8.0,8.0,7.0,8.0,8.0,9.0
2065,0,27.0,,professor,1,7.0,9.0,8.0,8.0,8.0,
2066,0,27.0,,professor,0,4.0,7.0,7.0,6.0,7.0,6.0
2067,0,27.0,,professor,1,8.0,9.0,9.0,8.0,8.0,8.0
2071,0,27.0,,professor,0,5.0,8.0,8.0,6.0,7.0,7.0
2076,0,28.0,,professor,1,5.0,5.0,7.0,6.0,7.0,5.0
2077,0,28.0,,professor,1,8.0,8.0,8.0,8.0,6.0,8.0
2088,0,27.0,97857.0,finance,0,5.0,8.0,10.0,5.0,8.0,5.0
2089,0,27.0,97857.0,finance,0,6.0,8.0,9.0,8.0,9.0,7.0
2090,0,27.0,97857.0,finance,0,9.0,9.0,9.0,9.0,9.0,8.0
2091,0,27.0,97857.0,finance,1,10.0,8.0,9.0,9.0,8.0,8.0
2092,0,27.0,97857.0,finance,0,5.0,8.0,8.0,7.0,7.0,5.0
2093,0,27.0,97857.0,finance,1,9.0,9.0,8.0,9.0,8.0,8.0
2094,0,27.0,97857.0,finance,0,7.0,9.0,9.0,9.0,7.0,7.0
2095,0,27.0,97857.0,finance,0,7.0,9.0,7.0,5.0,5.0,5.0
2096,0,27.0,97857.0,finance,1,9.0,9.0,9.0,9.0,9.0,8.0
2097,0,27.0,97857.0,finance,0,8.0,8.0,8.0,8.0,8.0,8.0
2098,0,27.0,97857.0,finance,0,5.0,9.0,7.0,5.0,7.0,5.0
2099,0,27.0,97857.0,finance,1,9.0,9.0,9.0,9.0,8.0,8.0
2100,0,27.0,97857.0,finance,0,6.0,10.0,10.0,5.0,9.0,6.0
2101,0,27.0,97857.0,finance,1,8.0,9.0,9.0,8.0,8.0,8.0
2102,0,27.0,97857.0,finance,1,9.0,10.0,10.0,10.0,10.0,8.0
2103,0,27.0,97857.0,finance,1,9.0,9.0,10.0,9.0,9.0,8.0
2104,0,27.0,74624.0,Nonprofit,0,2.0,6.0,7.0,2.0,7.0,2.0
2105,0,27.0,74624.0,Nonprofit,0,1.0,4.0,6.0,3.0,6.0,1.0
2106,0,27.0,74624.0,Nonprofit,0,7.0,7.0,6.0,7.0,6.0,6.0
2107,0,27.0,74624.0,Nonprofit,1,8.0,7.0,7.0,8.0,7.0,7.0
2108,0,27.0,74624.0,Nonprofit,0,2.0,4.0,6.0,4.0,6.0,3.0
2109,0,27.0,74624.0,Nonprofit,0,6.0,7.0,6.0,6.0,5.0,6.0
2110,0,27.0,74624.0,Nonprofit,0,6.0,8.0,7.0,7.0,8.0,8.0
2111,0,27.0,74624.0,Nonprofit,0,7.0,6.0,5.0,6.0,4.0,5.0
2112,0,27.0,74624.0,Nonprofit,0,8.0,7.0,7.0,6.0,6.0,5.0
2113,0,27.0,74624.0,Nonprofit,0,5.0,5.0,6.0,6.0,6.0,4.0
2114,0,27.0,74624.0,Nonprofit,0,3.0,6.0,4.0,6.0,6.0,4.0
2115,0,27.0,74624.0,Nonprofit,1,8.0,8.0,8.0,7.0,8.0,8.0
2116,0,27.0,74624.0,Nonprofit,0,2.0,8.0,8.0,3.0,8.0,8.0
2117,0,27.0,74624.0,Nonprofit,0,4.0,7.0,7.0,4.0,8.0,5.0
2118,0,27.0,74624.0,Nonprofit,0,5.0,8.0,8.0,6.0,7.0,6.0
2119,0,27.0,74624.0,Nonprofit,0,3.0,8.0,8.0,4.0,8.0,5.0
2120,0,30.0,21590.0,Marketing and Media,0,4.0,7.0,10.0,3.0,10.0,3.0
2121,0,30.0,21590.0,Marketing and Media,0,3.0,10.0,10.0,6.0,10.0,3.0
2122,0,30.0,21590.0,Marketing and Media,1,7.0,10.0,10.0,9.0,10.0,8.0
2123,0,30.0,21590.0,Marketing and Media,1,8.0,9.0,10.0,7.0,9.0,8.0
2124,0,30.0,21590.0,Marketing and Media,0,7.0,6.0,10.0,3.0,8.0,4.0
2125,0,30.0,21590.0,Marketing and Media,1,6.0,9.0,10.0,7.0,10.0,7.0
2126,0,30.0,21590.0,Marketing and Media,0,7.0,9.0,10.0,6.0,10.0,6.0
2127,0,30.0,21590.0,Marketing and Media,0,8.0,5.0,10.0,7.0,8.0,5.0
2128,0,30.0,21590.0,Marketing and Media,0,7.0,6.0,10.0,9.0,10.0,7.0
2129,0,30.0,21590.0,Marketing and Media,0,6.0,9.0,10.0,6.0,9.0,6.0
2130,0,30.0,21590.0,Marketing and Media,0,6.0,9.0,10.0,9.0,10.0,7.0
2131,0,30.0,21590.0,Marketing and Media,1,7.0,9.0,10.0,8.0,9.0,9.0
2132,0,30.0,21590.0,Marketing and Media,0,4.0,8.0,10.0,3.0,10.0,3.0
2133,0,30.0,21590.0,Marketing and Media,0,5.0,8.0,10.0,2.0,9.0,2.0
2134,0,30.0,21590.0,Marketing and Media,1,5.0,9.0,10.0,8.0,10.0,8.0
2135,0,30.0,21590.0,Marketing and Media,1,6.0,9.0,10.0,9.0,9.0,8.0
2136,0,28.0,38832.0,Brand Management,0,2.0,3.0,3.0,2.0,3.0,1.0
2137,0,28.0,38832.0,Brand Management,0,2.0,6.0,6.0,6.0,5.0,3.0
2138,0,28.0,38832.0,Brand Management,0,7.0,6.0,7.0,10.0,9.0,7.0
2139,0,28.0,38832.0,Brand Management,1,7.0,7.0,6.0,7.0,6.0,6.0
2140,0,28.0,38832.0,Brand Management,0,3.0,5.0,7.0,2.0,5.0,1.0
2141,0,28.0,38832.0,Brand Management,0,5.0,7.0,6.0,5.0,5.0,3.0
2142,0,28.0,38832.0,Brand Management,0,5.0,6.0,6.0,7.0,7.0,6.0
2143,0,28.0,38832.0,Brand Management,0,6.0,7.0,7.0,4.0,5.0,4.0
2144,0,28.0,38832.0,Brand Management,0,6.0,7.0,7.0,7.0,7.0,7.0
2145,0,28.0,38832.0,Brand Management,0,4.0,5.0,5.0,6.0,3.0,3.0
2146,0,28.0,38832.0,Brand Management,0,2.0,8.0,8.0,7.0,6.0,2.0
2147,0,28.0,38832.0,Brand Management,1,8.0,7.0,7.0,8.0,7.0,7.0
2148,0,28.0,38832.0,Brand Management,0,3.0,6.0,7.0,4.0,5.0,3.0
2149,0,28.0,38832.0,Brand Management,0,5.0,7.0,7.0,6.0,7.0,6.0
2150,0,28.0,38832.0,Brand Management,0,7.0,7.0,7.0,8.0,7.0,6.0
2151,0,28.0,38832.0,Brand Management,0,5.0,6.0,5.0,6.0,5.0,3.0
2152,1,23.0,37248.0,"physicist, probably academia",1,10.0,8.0,8.0,7.0,7.0,9.0
2153,1,23.0,37248.0,"physicist, probably academia",1,6.0,8.0,9.0,6.0,8.0,7.0
2154,1,23.0,37248.0,"physicist, probably academia",1,9.0,9.0,9.0,7.0,7.0,9.0
2155,1,23.0,37248.0,"physicist, probably academia",1,9.0,8.0,9.0,7.0,7.0,9.0
2156,1,23.0,37248.0,"physicist, probably academia",1,8.0,9.0,8.0,7.0,7.0,9.0
2157,1,23.0,37248.0,"physicist, probably academia",1,9.0,7.0,7.0,9.0,8.0,8.0
2158,1,23.0,37248.0,"physicist, probably academia",1,9.0,8.0,8.0,7.0,7.0,8.0
2159,1,23.0,37248.0,"physicist, probably academia",1,9.0,9.0,9.0,8.0,7.0,8.0
2160,1,23.0,37248.0,"physicist, probably academia",1,10.0,8.0,9.0,7.0,7.0,9.0
2161,1,23.0,37248.0,"physicist, probably academia",1,10.0,8.0,8.0,9.0,7.0,9.0
2162,1,23.0,37248.0,"physicist, probably academia",1,9.0,9.0,8.0,7.0,7.0,8.0
2163,1,23.0,37248.0,"physicist, probably academia",1,7.0,9.0,8.0,6.0,7.0,7.0
2164,1,23.0,37248.0,"physicist, probably academia",1,9.0,9.0,7.0,8.0,7.0,8.0
2165,1,23.0,37248.0,"physicist, probably academia",1,10.0,9.0,9.0,8.0,7.0,9.0
2166,1,23.0,37248.0,"physicist, probably academia",1,9.0,8.0,8.0,8.0,7.0,8.0
2167,1,23.0,37248.0,"physicist, probably academia",1,9.0,8.0,8.0,7.0,6.0,7.0
2169,1,28.0,,Academic,0,5.0,7.0,7.0,5.0,4.0,5.0
2170,1,28.0,,Academic,1,8.0,8.0,8.0,8.0,7.0,9.0
2171,1,28.0,,Academic,1,8.0,8.0,8.0,7.0,7.0,8.0
2173,1,28.0,,Academic,0,6.0,6.0,6.0,6.0,6.0,5.0
2175,1,28.0,,Academic,1,8.0,9.0,7.0,7.0,7.0,7.0
2176,1,28.0,,Academic,1,8.0,9.0,9.0,8.0,8.0,8.0
2179,1,28.0,,Academic,1,7.0,7.0,7.0,6.0,6.0,7.0
2180,1,28.0,,Academic,1,7.0,8.0,7.0,7.0,8.0,7.0
2185,1,29.0,28240.0,Real Estate/ Private Equity,0,4.0,9.0,7.0,5.0,8.0,4.0
2186,1,29.0,28240.0,Real Estate/ Private Equity,0,6.0,8.0,9.0,9.0,9.0,7.0
2187,1,29.0,28240.0,Real Estate/ Private Equity,0,4.0,8.0,9.0,4.0,10.0,5.0
2189,1,29.0,28240.0,Real Estate/ Private Equity,1,8.0,10.0,9.0,8.0,8.0,6.0
2190,1,29.0,28240.0,Real Estate/ Private Equity,1,7.0,8.0,8.0,8.0,8.0,7.0
2192,1,29.0,28240.0,Real Estate/ Private Equity,1,7.0,10.0,9.0,8.0,8.0,7.0
2194,1,29.0,28240.0,Real Estate/ Private Equity,0,7.0,9.0,10.0,6.0,9.0,5.0
2195,1,29.0,28240.0,Real Estate/ Private Equity,0,7.0,9.0,8.0,6.0,7.0,4.0
2196,1,29.0,28240.0,Real Estate/ Private Equity,1,8.0,8.0,8.0,7.0,8.0,7.0
2198,1,29.0,28240.0,Real Estate/ Private Equity,1,8.0,10.0,8.0,9.0,9.0,8.0
2199,1,29.0,28240.0,Real Estate/ Private Equity,1,10.0,8.0,8.0,9.0,9.0,8.0
2200,1,22.0,53771.0,undecided,0,8.0,7.0,8.0,7.0,6.0,7.0
2201,1,22.0,53771.0,undecided,0,5.0,10.0,8.0,5.0,10.0,4.0
2202,1,22.0,53771.0,undecided,0,6.0,8.0,10.0,9.0,3.0,5.0
2203,1,22.0,53771.0,undecided,0,6.0,8.0,10.0,7.0,5.0,4.0
2204,1,22.0,53771.0,undecided,0,5.0,6.0,7.0,4.0,5.0,4.0
2205,1,22.0,53771.0,undecided,0,7.0,8.0,9.0,10.0,6.0,4.0
2206,1,22.0,53771.0,undecided,0,6.0,6.0,8.0,5.0,7.0,5.0
2207,1,22.0,53771.0,undecided,0,7.0,6.0,7.0,5.0,8.0,7.0
2208,1,22.0,53771.0,undecided,0,8.0,8.0,10.0,8.0,6.0,6.0
2209,1,22.0,53771.0,undecided,1,10.0,8.0,8.0,9.0,8.0,8.0
2210,1,22.0,53771.0,undecided,0,7.0,10.0,9.0,6.0,5.0,6.0
2211,1,22.0,53771.0,undecided,0,7.0,9.0,6.0,6.0,5.0,5.0
2212,1,22.0,53771.0,undecided,1,9.0,9.0,8.0,9.0,7.0,8.0
2213,1,22.0,53771.0,undecided,1,7.0,8.0,8.0,10.0,7.0,7.0
2214,1,22.0,53771.0,undecided,0,7.0,9.0,10.0,8.0,8.0,5.0
2215,1,22.0,53771.0,undecided,0,8.0,8.0,8.0,9.0,7.0,6.0
2216,1,27.0,,pharmaceuticals and biotechnology,0,6.0,7.0,7.0,6.0,6.0,5.0
2217,1,27.0,,pharmaceuticals and biotechnology,0,3.0,6.0,6.0,2.0,7.0,3.0
2218,1,27.0,,pharmaceuticals and biotechnology,1,8.0,7.0,7.0,7.0,7.0,8.0
2219,1,27.0,,pharmaceuticals and biotechnology,0,5.0,6.0,7.0,7.0,6.0,6.0
2220,1,27.0,,pharmaceuticals and biotechnology,0,4.0,6.0,8.0,3.0,6.0,4.0
2221,1,27.0,,pharmaceuticals and biotechnology,1,5.0,7.0,7.0,8.0,7.0,5.0
2222,1,27.0,,pharmaceuticals and biotechnology,1,6.0,6.0,7.0,7.0,6.0,6.0
2223,1,27.0,,pharmaceuticals and biotechnology,1,8.0,6.0,6.0,7.0,7.0,6.0
2224,1,27.0,,pharmaceuticals and biotechnology,0,6.0,9.0,8.0,5.0,6.0,5.0
2225,1,27.0,,pharmaceuticals and biotechnology,1,8.0,7.0,7.0,7.0,6.0,9.0
2226,1,27.0,,pharmaceuticals and biotechnology,0,6.0,7.0,7.0,5.0,6.0,4.0
2227,1,27.0,,pharmaceuticals and biotechnology,0,5.0,7.0,6.0,3.0,7.0,4.0
2228,1,27.0,,pharmaceuticals and biotechnology,0,7.0,6.0,7.0,6.0,7.0,4.0
2229,1,27.0,,pharmaceuticals and biotechnology,0,6.0,5.0,3.0,4.0,7.0,4.0
2230,1,27.0,,pharmaceuticals and biotechnology,1,5.0,7.0,7.0,5.0,9.0,6.0
2231,1,27.0,,pharmaceuticals and biotechnology,0,5.0,5.0,6.0,6.0,7.0,5.0
2232,1,26.0,56096.0,college art teacher,0,7.0,7.0,7.0,5.0,6.0,6.0
2233,1,26.0,56096.0,college art teacher,0,5.0,8.0,7.0,6.0,6.0,5.0
2234,1,26.0,56096.0,college art teacher,0,8.0,8.0,8.0,6.0,6.0,6.0
2235,1,26.0,56096.0,college art teacher,0,6.0,7.0,6.0,8.0,5.0,5.0
2236,1,26.0,56096.0,college art teacher,0,5.0,8.0,7.0,6.0,7.0,6.0
2237,1,26.0,56096.0,college art teacher,0,7.0,9.0,7.0,8.0,7.0,6.0
2238,1,26.0,56096.0,college art teacher,0,8.0,8.0,8.0,7.0,6.0,7.0
2239,1,26.0,56096.0,college art teacher,1,8.0,8.0,8.0,7.0,7.0,8.0
2240,1,26.0,56096.0,college art teacher,1,9.0,9.0,9.0,8.0,8.0,8.0
2241,1,26.0,56096.0,college art teacher,1,8.0,9.0,8.0,7.0,6.0,8.0
2242,1,26.0,56096.0,college art teacher,0,6.0,8.0,8.0,6.0,7.0,5.0
2243,1,26.0,56096.0,college art teacher,1,8.0,10.0,8.0,8.0,8.0,8.0
2244,1,26.0,56096.0,college art teacher,1,8.0,10.0,8.0,8.0,7.0,7.0
2245,1,26.0,56096.0,college art teacher,0,8.0,6.0,6.0,6.0,6.0,7.0
2246,1,26.0,56096.0,college art teacher,1,8.0,9.0,9.0,8.0,8.0,8.0
2247,1,26.0,56096.0,college art teacher,0,7.0,6.0,6.0,6.0,7.0,5.0
2250,1,27.0,31560.0,academic,0,7.0,7.0,9.0,7.0,6.0,7.0
2252,1,27.0,31560.0,academic,1,9.0,10.0,10.0,8.0,8.0,10.0
2253,1,27.0,31560.0,academic,0,9.0,6.0,6.0,8.0,6.0,6.0
2262,1,27.0,31560.0,academic,0,8.0,8.0,10.0,7.0,9.0,7.0
2264,1,30.0,52467.0,Writer,0,8.0,8.0,9.0,7.0,8.0,6.0
2265,1,30.0,52467.0,Writer,0,6.0,9.0,9.0,6.0,8.0,6.0
2266,1,30.0,52467.0,Writer,0,7.0,8.0,10.0,8.0,7.0,7.0
2267,1,30.0,52467.0,Writer,0,6.0,8.0,9.0,6.0,8.0,6.0
2268,1,30.0,52467.0,Writer,1,8.0,7.0,9.0,7.0,7.0,7.0
2269,1,30.0,52467.0,Writer,1,7.0,8.0,8.0,10.0,8.0,8.0
2270,1,30.0,52467.0,Writer,1,8.0,8.0,9.0,6.0,9.0,8.0
2271,1,30.0,52467.0,Writer,1,9.0,7.0,9.0,7.0,6.0,7.0
2272,1,30.0,52467.0,Writer,1,8.0,10.0,9.0,8.0,8.0,8.0
2273,1,30.0,52467.0,Writer,0,10.0,9.0,8.0,10.0,7.0,6.0
2274,1,30.0,52467.0,Writer,1,8.0,9.0,10.0,5.0,9.0,7.0
2275,1,30.0,52467.0,Writer,0,7.0,8.0,8.0,6.0,7.0,5.0
2276,1,30.0,52467.0,Writer,0,10.0,8.0,8.0,8.0,10.0,5.0
2277,1,30.0,52467.0,Writer,0,9.0,9.0,8.0,6.0,5.0,6.0
2278,1,30.0,52467.0,Writer,0,7.0,8.0,7.0,7.0,8.0,6.0
2279,1,30.0,52467.0,Writer,1,9.0,7.0,8.0,6.0,8.0,7.0
2296,1,23.0,47572.0,professor,1,7.0,6.0,7.0,6.0,4.0,6.0
2297,1,23.0,47572.0,professor,0,3.0,7.0,6.0,4.0,5.0,3.0
2298,1,23.0,47572.0,professor,0,4.0,6.0,5.0,4.0,5.0,3.0
2299,1,23.0,47572.0,professor,0,2.0,6.0,6.0,4.0,5.0,3.0
2300,1,23.0,47572.0,professor,0,3.0,6.0,8.0,2.0,5.0,3.0
2301,1,23.0,47572.0,professor,0,3.0,6.0,5.0,8.0,2.0,5.0
2302,1,23.0,47572.0,professor,1,6.0,5.0,6.0,5.0,4.0,5.0
2303,1,23.0,47572.0,professor,1,6.0,6.0,6.0,5.0,4.0,7.0
2304,1,23.0,47572.0,professor,1,7.0,5.0,6.0,7.0,5.0,6.0
2305,1,23.0,47572.0,professor,1,8.0,8.0,5.0,4.0,3.0,7.0
2306,1,23.0,47572.0,professor,1,7.0,8.0,8.0,6.0,5.0,7.0
2307,1,23.0,47572.0,professor,0,4.0,8.0,6.0,5.0,6.0,4.0
2308,1,23.0,47572.0,professor,1,5.0,7.0,7.0,6.0,6.0,6.0
2309,1,23.0,47572.0,professor,1,6.0,6.0,5.0,4.0,4.0,6.0
2310,1,23.0,47572.0,professor,1,7.0,6.0,6.0,5.0,6.0,6.0
2311,1,23.0,47572.0,professor,1,6.0,7.0,6.0,6.0,5.0,6.0
2312,1,23.0,22439.0,TBA,1,8.0,8.0,7.0,7.0,7.0,8.0
2313,1,23.0,22439.0,TBA,0,5.0,5.0,5.0,6.0,6.0,6.0
2314,1,23.0,22439.0,TBA,1,8.0,8.0,8.0,8.0,8.0,7.0
2315,1,23.0,22439.0,TBA,1,7.0,7.0,7.0,7.0,7.0,7.0
2316,1,23.0,22439.0,TBA,0,4.0,6.0,7.0,6.0,6.0,4.0
2317,1,23.0,22439.0,TBA,0,4.0,7.0,8.0,7.0,5.0,5.0
2318,1,23.0,22439.0,TBA,1,7.0,8.0,8.0,6.0,6.0,7.0
2319,1,23.0,22439.0,TBA,0,5.0,6.0,6.0,6.0,6.0,6.0
2320,1,23.0,22439.0,TBA,1,8.0,7.0,7.0,7.0,7.0,7.0
2321,1,23.0,22439.0,TBA,1,9.0,8.0,7.0,7.0,8.0,8.0
2322,1,23.0,22439.0,TBA,1,7.0,7.0,7.0,7.0,7.0,7.0
2323,1,23.0,22439.0,TBA,0,7.0,7.0,7.0,6.0,6.0,6.0
2324,1,23.0,22439.0,TBA,1,8.0,8.0,8.0,8.0,8.0,9.0
2325,1,23.0,22439.0,TBA,1,7.0,7.0,7.0,7.0,7.0,7.0
2326,1,23.0,22439.0,TBA,0,7.0,8.0,8.0,7.0,7.0,6.0
2327,1,23.0,22439.0,TBA,1,6.0,8.0,8.0,8.0,8.0,9.0
2328,1,28.0,31383.0,"Research scientist, professor",1,8.0,8.0,9.0,8.0,7.0,8.0
2329,1,28.0,31383.0,"Research scientist, professor",0,7.0,9.0,9.0,8.0,8.0,7.0
2330,1,28.0,31383.0,"Research scientist, professor",0,8.0,7.0,8.0,9.0,7.0,8.0
2331,1,28.0,31383.0,"Research scientist, professor",0,7.0,9.0,9.0,8.0,9.0,8.0
2332,1,28.0,31383.0,"Research scientist, professor",0,7.0,8.0,9.0,7.0,8.0,7.0
2335,1,28.0,31383.0,"Research scientist, professor",0,9.0,8.0,9.0,8.0,8.0,9.0
2336,1,28.0,31383.0,"Research scientist, professor",0,7.0,8.0,9.0,7.0,9.0,8.0
2337,1,28.0,31383.0,"Research scientist, professor",1,9.0,9.0,9.0,9.0,8.0,9.0
2338,1,28.0,31383.0,"Research scientist, professor",0,10.0,9.0,8.0,7.0,8.0,8.0
2339,1,28.0,31383.0,"Research scientist, professor",0,9.0,10.0,8.0,7.0,8.0,8.0
2340,1,28.0,31383.0,"Research scientist, professor",1,10.0,9.0,9.0,9.0,9.0,10.0
2341,1,28.0,31383.0,"Research scientist, professor",0,9.0,8.0,8.0,8.0,8.0,8.0
2342,1,28.0,31383.0,"Research scientist, professor",0,8.0,8.0,10.0,8.0,10.0,8.0
2343,1,28.0,31383.0,"Research scientist, professor",1,10.0,8.0,8.0,9.0,9.0,9.0
2344,1,28.0,,Physician Scientist,1,7.0,7.0,7.0,7.0,5.0,7.0
2345,1,28.0,,Physician Scientist,0,5.0,7.0,7.0,5.0,7.0,4.0
2347,1,28.0,,Physician Scientist,1,6.0,7.0,6.0,6.0,6.0,6.0
2348,1,28.0,,Physician Scientist,1,5.0,7.0,7.0,6.0,6.0,5.0
2349,1,28.0,,Physician Scientist,1,7.0,7.0,7.0,6.0,6.0,6.0
2350,1,28.0,,Physician Scientist,1,6.0,6.0,7.0,5.0,8.0,6.0
2351,1,28.0,,Physician Scientist,1,7.0,7.0,7.0,6.0,6.0,6.0
2352,1,28.0,,Physician Scientist,1,6.0,7.0,7.0,7.0,6.0,6.0
2353,1,28.0,,Physician Scientist,1,8.0,7.0,7.0,8.0,7.0,7.0
2354,1,28.0,,Physician Scientist,0,5.0,7.0,6.0,5.0,6.0,4.0
2355,1,28.0,,Physician Scientist,1,5.0,7.0,7.0,6.0,5.0,6.0
2356,1,28.0,,Physician Scientist,1,6.0,6.0,7.0,5.0,7.0,6.0
2357,1,28.0,,Physician Scientist,1,6.0,7.0,7.0,6.0,6.0,6.0
2358,1,28.0,,Physician Scientist,1,6.0,8.0,8.0,7.0,8.0,6.0
2359,1,28.0,,Physician Scientist,1,6.0,6.0,6.0,5.0,7.0,5.0
2360,1,29.0,,Finance,1,7.0,8.0,9.0,9.0,8.0,7.0
2361,1,29.0,,Finance,0,5.0,8.0,9.0,6.0,7.0,6.0
2362,1,29.0,,Finance,1,8.0,9.0,9.0,9.0,8.0,8.0
2363,1,29.0,,Finance,1,6.0,8.0,9.0,5.0,8.0,6.0
2364,1,29.0,,Finance,1,6.0,8.0,9.0,6.0,7.0,8.0
2365,1,29.0,,Finance,0,5.0,6.0,7.0,9.0,7.0,9.0
2366,1,29.0,,Finance,1,7.0,7.0,7.0,6.0,8.0,8.0
2367,1,29.0,,Finance,1,8.0,7.0,8.0,6.0,9.0,9.0
2368,1,29.0,,Finance,1,7.0,9.0,9.0,7.0,8.0,7.0
2369,1,29.0,,Finance,1,9.0,9.0,8.0,8.0,7.0,8.0
2370,1,29.0,,Finance,1,7.0,7.0,8.0,5.0,7.0,7.0
2371,1,29.0,,Finance,1,6.0,8.0,8.0,6.0,7.0,6.0
2372,1,29.0,,Finance,1,9.0,7.0,8.0,8.0,10.0,8.0
2373,1,29.0,,Finance,1,10.0,8.0,8.0,8.0,9.0,8.0
2374,1,29.0,,Finance,1,6.0,8.0,9.0,9.0,10.0,6.0
2375,1,29.0,,Finance,1,9.0,8.0,9.0,9.0,10.0,9.0
2376,1,27.0,,Management Consulting,1,8.0,7.0,6.0,7.0,7.0,6.0
2378,1,27.0,,Management Consulting,0,4.0,7.0,8.0,5.0,6.0,4.0
2379,1,27.0,,Management Consulting,0,2.0,7.0,9.0,2.0,4.0,3.0
2380,1,27.0,,Management Consulting,0,1.0,4.0,5.0,1.0,3.0,1.0
2382,1,27.0,,Management Consulting,1,7.0,4.0,6.0,9.0,8.0,6.0
2383,1,27.0,,Management Consulting,1,6.0,4.0,7.0,5.0,6.0,6.0
2384,1,27.0,,Management Consulting,0,4.0,6.0,8.0,4.0,6.0,3.0
2385,1,27.0,,Management Consulting,1,8.0,7.0,8.0,6.0,8.0,6.0
2386,1,27.0,,Management Consulting,1,7.0,8.0,8.0,4.0,6.0,6.0
2388,1,27.0,,Management Consulting,1,7.0,8.0,8.0,5.0,6.0,6.0
2389,1,27.0,,Management Consulting,0,5.0,6.0,6.0,4.0,5.0,5.0
2390,1,27.0,,Management Consulting,1,6.0,8.0,7.0,7.0,8.0,7.0
2391,1,27.0,,Management Consulting,1,8.0,5.0,7.0,8.0,9.0,8.0
2392,1,22.0,,professor,1,8.0,7.0,7.0,7.0,5.0,7.0
2393,1,22.0,,professor,0,4.0,6.0,5.0,4.0,5.0,3.0
2394,1,22.0,,professor,0,5.0,7.0,6.0,6.0,6.0,4.0
2395,1,22.0,,professor,0,4.0,6.0,6.0,5.0,5.0,4.0
2396,1,22.0,,professor,0,5.0,6.0,5.0,5.0,5.0,4.0
2397,1,22.0,,professor,0,5.0,7.0,5.0,6.0,6.0,4.0
2398,1,22.0,,professor,0,5.0,8.0,5.0,7.0,6.0,5.0
2399,1,22.0,,professor,1,8.0,8.0,8.0,8.0,7.0,8.0
2400,1,22.0,,professor,1,7.0,7.0,7.0,7.0,7.0,6.0
2401,1,22.0,,professor,1,9.0,8.0,7.0,8.0,7.0,8.0
2402,1,22.0,,professor,0,5.0,5.0,5.0,5.0,5.0,5.0
2403,1,22.0,,professor,0,5.0,5.0,5.0,5.0,5.0,5.0
2404,1,22.0,,professor,1,6.0,7.0,6.0,7.0,6.0,7.0
2405,1,22.0,,professor,1,6.0,7.0,7.0,8.0,7.0,6.0
2406,1,22.0,,professor,1,7.0,7.0,7.0,7.0,7.0,6.0
2407,1,22.0,,professor,1,7.0,8.0,8.0,8.0,8.0,7.0
2408,0,29.0,58802.0,Finance,1,5.0,6.0,6.0,6.0,6.0,6.0
2410,0,29.0,58802.0,Finance,1,5.0,5.0,6.0,6.0,6.0,6.0
2411,0,29.0,58802.0,Finance,1,5.0,5.0,5.0,5.0,5.0,7.0
